Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player_7,Player_8,Player_9,Player_10
"[4410296841, 'TwTv KoKooPuffs', 944, 902, 'TOP', 'CHALLENGER', 'I', 1084, True, False, 434, 'SummonerDot', 'SummonerTeleport', 'Sejuani']","[4410296841, 'NanChangGodE', 454, 416, 'MIDDLE', 'GRANDMASTER', 'I', 725, True, False, 422, 'SummonerDot', 'SummonerFlash', 'Zoe']","[4410296841, 'WillEvan1', 175, 120, 'JUNGLE', 'CHALLENGER', 'I', 968, False, False, 80, 'SummonerFlash', 'SummonerSmite', 'Qiyana']","[4410296841, 'Good Boi', 393, 345, 'BOTTOM', 'CHALLENGER', 'I', 1231, True, False, 626, 'SummonerFlash', 'SummonerHeal', 'Lucian']","[4410296841, 'ReasonToBelieve', 674, 625, 'UTILITY', 'CHALLENGER', 'I', 1200, True, False, 569, 'SummonerDot', 'SummonerFlash', 'Nami']","[4410296841, 'IS THAT FEEDABOI', 270, 244, 'TOP', 'GRANDMASTER', 'I', 558, False, False, 262, 'SummonerTeleport', 'SummonerDot', 'Kled']","[4410296841, 'Spìrit', 361, 326, 'JUNGLE', 'GRANDMASTER', 'I', 808, False, False, 473, 'SummonerFlash', 'SummonerSmite', 'Viego']","[4410296841, 'zykorocksplutx', 1150, 1120, 'MIDDLE', 'GRANDMASTER', 'I', 799, False, False, 553, 'SummonerFlash', 'SummonerHeal', 'Tristana']","[4410296841, 'Fishlord', 479, 424, 'BOTTOM', 'CHALLENGER', 'I', 1216, True, True, 573, 'SummonerFlash', 'SummonerExhaust', 'Karthus']","[4410296841, 'Feather Daddy', 771, 704, 'UTILITY', 'CHALLENGER', 'I', 1483, True, False, 721, 'SummonerFlash', 'SummonerDot', 'Rakan']"
"[4413164353, 'DDenathor Twitch', 257, 209, 'TOP', 'GRANDMASTER', 'I', 730, False, False, 106, 'SummonerDot', 'SummonerTeleport', 'Sejuani']","[4413164353, 'Dr Carry Potter', 563, 416, 'JUNGLE', 'GRANDMASTER', 'I', 537, False, True, 419, 'SummonerSmite', 'SummonerFlash', 'Kindred']","[4413164353, 'MasKa', 155, 132, 'MIDDLE', 'GRANDMASTER', 'I', 518, True, False, 64, 'SummonerFlash', 'SummonerDot', 'Akali']","[4413164353, 'Leancuisine13', 676, 644, 'BOTTOM', 'GRANDMASTER', 'I', 770, False, False, 513, 'SummonerHeal', 'SummonerFlash', 'Aphelios']","[4413164353, 'Blacc Massu', 514, 476, 'UTILITY', 'CHALLENGER', 'I', 967, True, False, 763, 'SummonerDot', 'SummonerFlash', 'Renata']","[4413164353, 'Free Top', 271, 229, 'TOP', 'CHALLENGER', 'I', 1065, True, True, 136, 'SummonerDot', 'SummonerFlash', 'Akshan']","[4413164353, 'Dimitrylol', 220, 184, 'JUNGLE', 'GRANDMASTER', 'I', 793, False, False, 163, 'SummonerFlash', 'SummonerSmite', 'Vi']","[4413164353, 'DARK WlNGS', 202, 170, 'MIDDLE', 'CHALLENGER', 'I', 855, False, False, 455, 'SummonerFlash', 'SummonerTeleport', 'Sylas']","[4413164353, 'Assapp', 219, 168, 'BOTTOM', 'GRANDMASTER', 'I', 805, False, False, 197, 'SummonerHeal', 'SummonerFlash', 'Velkoz']","[4413164353, 'Subaru Natsuki', 352, 324, 'UTILITY', 'GRANDMASTER', 'I', 724, True, True, 618, 'SummonerFlash', 'SummonerBarrier', 'Xerath']"
"[4410429223, 'PoopSwag69', 642, 638, 'TOP', 'MASTER', 'I', 442, False, False, 864, 'SummonerFlash', 'SummonerDot', 'Aatrox']","[4410429223, 'CHADSTRIDE', 140, 123, 'JUNGLE', 'GRANDMASTER', 'I', 503, True, False, 88, 'SummonerFlash', 'SummonerSmite', 'Zed']","[4410429223, 'Acoldblazeolive', 84, 49, 'MIDDLE', 'GRANDMASTER', 'I', 738, False, False, 216, 'SummonerFlash', 'SummonerDot', 'Ahri']","[4410429223, 'Leancuisine13', 676, 644, 'UTILITY', 'GRANDMASTER', 'I', 770, False, False, 511, 'SummonerFlash', 'SummonerDot', 'Nami']","[4410429223, 'Blacc Massu', 514, 476, 'BOTTOM', 'CHALLENGER', 'I', 967, True, False, 761, 'SummonerBoost', 'SummonerFlash', 'Lucian']","[4410429223, 'VXzihaopwdl', 85, 76, 'TOP', 'MASTER', 'I', 338, True, False, 141, 'SummonerFlash', 'SummonerDot', 'Annie']","[4410429223, 'Options', 157, 122, 'JUNGLE', 'GRANDMASTER', 'I', 821, False, False, 457, 'SummonerSmite', 'SummonerFlash', 'Kindred']","[4410429223, 'ćam', 496, 471, 'MIDDLE', 'GRANDMASTER', 'I', 727, False, False, 511, 'SummonerFlash', 'SummonerDot', 'Qiyana']","[4410429223, 'know pain', 327, 292, 'BOTTOM', 'MASTER', 'I', 453, False, False, 497, 'SummonerFlash', 'SummonerExhaust', 'Sivir']","[4410429223, 'ruvhosh', 61, 44, 'UTILITY', 'MASTER', 'I', 419, False, False, 43, 'SummonerDot', 'SummonerFlash', 'Karma']"
"[4413098324, 'DDenathor Twitch', 257, 209, 'TOP', 'GRANDMASTER', 'I', 730, False, False, 106, 'SummonerFlash', 'SummonerTeleport', 'Gnar']","[4413098324, 'TLHonda Bjergsen', 165, 149, 'MIDDLE', 'MASTER', 'I', 474, False, False, 293, 'SummonerFlash', 'SummonerTeleport', 'Anivia']","[4413098324, 'Nem9', 482, 450, 'JUNGLE', 'GRANDMASTER', 'I', 833, False, False, 887, 'SummonerFlash', 'SummonerSmite', 'Zed']","[4413098324, 'penq ', 160, 119, 'BOTTOM', 'CHALLENGER', 'I', 898, False, False, 119, 'SummonerBoost', 'SummonerFlash', 'Xayah']","[4413098324, 'Botlane Angel', 246, 218, 'UTILITY', 'GRANDMASTER', 'I', 582, False, False, 80, 'SummonerFlash', 'SummonerDot', 'Blitzcrank']","[4413098324, 'Meinya Fan', 282, 245, 'TOP', 'CHALLENGER', 'I', 1043, True, False, 147, 'SummonerFlash', 'SummonerTeleport', 'Jax']","[4413098324, 'KiNG Nidhogg', 548, 537, 'JUNGLE', 'GRANDMASTER', 'I', 544, True, False, 455, 'SummonerSmite', 'SummonerFlash', 'JarvanIV']","[4413098324, 'TwTv Meloneasy', 'NULL', 'NULL', 'MIDDLE', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 87, 'SummonerFlash', 'SummonerDot', 'Katarina']","[4413098324, 'Tyler1 big fan', 90, 69, 'BOTTOM', 'MASTER', 'I', 457, False, False, 117, 'SummonerHeal', 'SummonerFlash', 'Sivir']","[4413098324, 'Sushee', 271, 228, 'UTILITY', 'CHALLENGER', 'I', 897, False, False, 741, 'SummonerFlash', 'SummonerExhaust', 'Seraphine']"
"[4414844136, 'hoooing', 511, 498, 'TOP', 'GRANDMASTER', 'I', 512, False, False, 523, 'SummonerDot', 'SummonerFlash', 'Aatrox']","[4414844136, 'sμnny', 428, 410, 'JUNGLE', 'GRANDMASTER', 'I', 693, False, False, 106, 'SummonerSmite', 'SummonerFlash', 'Rengar']","[4414844136, 'NanChangGodE', 454, 416, 'MIDDLE', 'GRANDMASTER', 'I', 725, True, False, 424, 'SummonerDot', 'SummonerFlash', 'Zoe']","[4414844136, 'zhong guo2', 'NULL', 'NULL', 'BOTTOM', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 95, 'SummonerFlash', 'SummonerExhaust', 'Ezreal']","[4414844136, 'Fragas', 281, 269, 'UTILITY', 'MASTER', 'I', 370, False, False, 541, 'SummonerFlash', 'SummonerDot', 'Lulu']","[4414844136, 'XEWXEWXEW', 449, 422, 'TOP', 'GRANDMASTER', 'I', 818, True, False, 518, 'SummonerFlash', 'SummonerTeleport', 'Renekton']","[4414844136, 'TheWayTruthLife', 282, 240, 'JUNGLE', 'MASTER', 'I', 400, False, False, 162, 'SummonerFlash', 'SummonerSmite', 'Viego']","[4414844136, 'Masterfiend', 544, 517, 'MIDDLE', 'MASTER', 'I', 466, False, False, 517, 'SummonerFlash', 'SummonerHaste', 'Garen']","[4414844136, 'Blacc Massu', 514, 476, 'BOTTOM', 'CHALLENGER', 'I', 967, True, False, 763, 'SummonerTeleport', 'SummonerFlash', 'Ziggs']","[4414844136, 'Iinks', 435, 382, 'UTILITY', 'CHALLENGER', 'I', 1066, True, False, 320, 'SummonerFlash', 'SummonerDot', 'Ashe']"
"[4408190086, 'No Backing Down', 337, 280, 'TOP', 'MASTER', 'I', 337, False, True, 94, 'SummonerDot', 'SummonerFlash', 'Riven']","[4408190086, 'Pentaless', 389, 332, 'JUNGLE', 'CHALLENGER', 'I', 1335, True, False, 147, 'SummonerSmite', 'SummonerFlash', 'Nunu']","[4408190086, 'DrewDozer', 256, 211, 'MIDDLE', 'CHALLENGER', 'I', 1030, False, False, 610, 'SummonerDot', 'SummonerFlash', 'Katarina']","[4408190086, 'itzz Wags 2', 457, 422, 'BOTTOM', 'CHALLENGER', 'I', 867, False, False, 304, 'SummonerHeal', 'SummonerFlash', 'Jhin']","[4408190086, 'Pomerzz Dongerzz', 559, 554, 'UTILITY', 'MASTER', 'I', 352, False, False, 181, 'SummonerDot', 'SummonerFlash', 'Amumu']","[4408190086, 'jjking9', 741, 734, 'TOP', 'GRANDMASTER', 'I', 625, True, False, 240, 'SummonerTeleport', 'SummonerFlash', 'Fiora']","[4408190086, 'Ban Dao Tie He', 188, 168, 'JUNGLE', 'MASTER', 'I', 319, False, False, 173, 'SummonerSmite', 'SummonerFlash', 'Taliyah']","[4408190086, 'B0BBY', 112, 91, 'MIDDLE', 'GRANDMASTER', 'I', 504, False, False, 260, 'SummonerFlash', 'SummonerHaste', 'Cassiopeia']","[4408190086, 'ATH Demy', 611, 577, 'BOTTOM', 'GRANDMASTER', 'I', 508, False, False, 286, 'SummonerFlash', 'SummonerHaste', 'Sivir']","[4408190086, 'CherryPopz', 218, 188, 'UTILITY', 'GRANDMASTER', 'I', 679, False, False, 343, 'SummonerFlash', 'SummonerExhaust', 'Seraphine']"
"[4410335560, 'MySwordCrimson', 337, 303, 'TOP', 'CHALLENGER', 'I', 862, False, False, 583, 'SummonerFlash', 'SummonerTeleport', 'Yone']","[4410335560, 'PILLPOPPER69GOD', 142, 117, 'JUNGLE', 'GRANDMASTER', 'I', 534, False, False, 113, 'SummonerFlash', 'SummonerSmite', 'Zac']","[4410335560, 'nxi', 'NULL', 'NULL', 'MIDDLE', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 291, 'SummonerFlash', 'SummonerExhaust', 'Yasuo']","[4410335560, 'melke', 701, 665, 'BOTTOM', 'GRANDMASTER', 'I', 812, True, True, 344, 'SummonerTeleport', 'SummonerFlash', 'Veigar']","[4410335560, 'care chimba', 392, 381, 'UTILITY', 'MASTER', 'I', 317, False, False, 92, 'SummonerExhaust', 'SummonerFlash', 'Alistar']","[4410335560, 'CloudNguyen', 1037, 1009, 'TOP', 'GRANDMASTER', 'I', 552, True, False, 581, 'SummonerDot', 'SummonerFlash', 'Pantheon']","[4410335560, 'Maruo Eiichiro', 'NULL', 'NULL', 'JUNGLE', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 316, 'SummonerFlash', 'SummonerSmite', 'Karthus']","[4410335560, 'EG INSPIREDGOD', 261, 235, 'MIDDLE', 'GRANDMASTER', 'I', 719, True, True, 75, 'SummonerDot', 'SummonerFlash', 'Renekton']","[4410335560, 'Hi Im xKito', 163, 132, 'BOTTOM', 'GRANDMASTER', 'I', 575, False, False, 330, 'SummonerFlash', 'SummonerBoost', 'Samira']","[4410335560, 'Draven baka', 777, 749, 'UTILITY', 'GRANDMASTER', 'I', 610, False, False, 824, 'SummonerDot', 'SummonerFlash', 'Leona']"
"[4410828839, 'Duo Abuse', 55, 28, 'TOP', 'GRANDMASTER', 'I', 515, False, False, 73, 'SummonerFlash', 'SummonerDot', 'Aatrox']","[4410828839, 'Hºº', 258, 231, 'JUNGLE', 'GRANDMASTER', 'I', 489, False, False, 338, 'SummonerFlash', 'SummonerSmite', 'Kayn']","[4410828839, 'zeıos', 362, 353, 'MIDDLE', 'GRANDMASTER', 'I', 533, False, False, 557, 'SummonerFlash', 'SummonerDot', 'Yone']","[4410828839, 'Assapp', 219, 168, 'BOTTOM', 'GRANDMASTER', 'I', 805, False, False, 195, 'SummonerExhaust', 'SummonerFlash', 'Velkoz']","[4410828839, 'Götzmann', 147, 119, 'UTILITY', 'GRANDMASTER', 'I', 542, False, True, 377, 'SummonerFlash', 'SummonerDot', 'Swain']","[4410828839, 'tibs2', 293, 277, 'TOP', 'GRANDMASTER', 'I', 585, True, False, 367, 'SummonerTeleport', 'SummonerFlash', 'Ornn']","[4410828839, 'FrontLinee', 'NULL', 'NULL', 'JUNGLE', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 87, 'SummonerSmite', 'SummonerFlash', 'Belveth']","[4410828839, 'Exiled Heretic', 856, 808, 'MIDDLE', 'CHALLENGER', 'I', 865, False, False, 931, 'SummonerFlash', 'SummonerDot', 'Diana']","[4410828839, 'Reforge99', 191, 149, 'BOTTOM', 'GRANDMASTER', 'I', 492, False, False, 311, 'SummonerExhaust', 'SummonerFlash', 'Yasuo']","[4410828839, 'Surround', 633, 598, 'UTILITY', 'CHALLENGER', 'I', 858, False, False, 317, 'SummonerFlash', 'SummonerDot', 'Bard']"
"[4412355014, 'Cytheur', 786, 753, 'TOP', 'GRANDMASTER', 'I', 780, False, False, 439, 'SummonerFlash', 'SummonerHaste', 'Garen']","[4412355014, 'BASED WineTime', 1013, 992, 'JUNGLE', 'MASTER', 'I', 406, False, True, 712, 'SummonerSmite', 'SummonerFlash', 'Elise']","[4412355014, 'Najib Waheed', 'NULL', 'NULL', 'BOTTOM', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 45, 'SummonerFlash', 'SummonerBoost', 'Aphelios']","[4412355014, 'AHº', 389, 338, 'MIDDLE', 'GRANDMASTER', 'I', 806, False, False, 525, 'SummonerFlash', 'SummonerTeleport', 'Sylas']","[4412355014, 'Srkenji', 422, 413, 'UTILITY', 'GRANDMASTER', 'I', 512, True, False, 726, 'SummonerFlash', 'SummonerDot', 'Lulu']","[4412355014, 'Joyuming', 310, 274, 'TOP', 'GRANDMASTER', 'I', 512, False, False, 661, 'SummonerDot', 'SummonerFlash', 'Kled']","[4412355014, '7 S e 7 e n 7 ', 355, 334, 'JUNGLE', 'GRANDMASTER', 'I', 621, True, False, 243, 'SummonerSmite', 'SummonerFlash', 'Lillia']","[4412355014, 'Seolyn', 330, 302, 'MIDDLE', 'GRANDMASTER', 'I', 674, False, False, 271, 'SummonerDot', 'SummonerFlash', 'Akali']","[4412355014, 'Karen Osp fan', 294, 244, 'BOTTOM', 'CHALLENGER', 'I', 1033, False, False, 259, 'SummonerFlash', 'SummonerBoost', 'Kalista']","[4412355014, 'J4NNA', 191, 171, 'UTILITY', 'GRANDMASTER', 'I', 510, False, False, 84, 'SummonerFlash', 'SummonerDot', 'Amumu']"
"[4412333781, 'bsavvage', 586, 566, 'TOP', 'GRANDMASTER', 'I', 509, False, True, 349, 'SummonerFlash', 'SummonerTeleport', 'Kled']","[4412333781, 'San martin', 250, 215, 'JUNGLE', 'CHALLENGER', 'I', 965, True, False, 157, 'SummonerSmite', 'SummonerFlash', 'Poppy']","[4412333781, 'gaigemingzijiedu', 85, 76, 'MIDDLE', 'MASTER', 'I', 338, True, False, 143, 'SummonerFlash', 'SummonerDot', 'Annie']","[4412333781, 'save me haise', 416, 347, 'BOTTOM', 'GRANDMASTER', 'I', 537, False, False, 71, 'SummonerFlash', 'SummonerExhaust', 'Twitch']","[4412333781, 'Pixiewitch', 49, 16, 'UTILITY', 'DIAMOND', 'I', 82, False, True, 36, 'SummonerFlash', 'SummonerDot', 'Lulu']","[4412333781, 'TL Honda Bwipo', 106, 66, 'TOP', 'CHALLENGER', 'I', 933, False, False, 40, 'SummonerFlash', 'SummonerTeleport', 'Jax']","[4412333781, '             Tçº', 201, 188, 'JUNGLE', 'MASTER', 'I', 133, False, False, 188, 'SummonerFlash', 'SummonerSmite', 'Trundle']","[4412333781, 'zeıos', 362, 353, 'MIDDLE', 'GRANDMASTER', 'I', 533, False, False, 558, 'SummonerFlash', 'SummonerDot', 'Fizz']","[4412333781, '2Andreus', 149, 127, 'BOTTOM', 'GRANDMASTER', 'I', 599, False, True, 203, 'SummonerFlash', 'SummonerHaste', 'Sivir']","[4412333781, 'MEECHOL', 198, 158, 'UTILITY', 'GRANDMASTER', 'I', 846, False, False, 309, 'SummonerExhaust', 'SummonerFlash', 'Bard']"
"[4410024979, 'NYU College', 279, 268, 'TOP', 'MASTER', 'I', 387, False, False, 421, 'SummonerFlash', 'SummonerDot', 'Volibear']","[4410024979, 'TE AMO KARLA ', 420, 350, 'JUNGLE', 'CHALLENGER', 'I', 1257, True, False, 102, 'SummonerSmite', 'SummonerFlash', 'MonkeyKing']","[4410024979, 'zykorocksplutx', 1150, 1120, 'MIDDLE', 'GRANDMASTER', 'I', 799, False, False, 552, 'SummonerFlash', 'SummonerDot', 'Syndra']","[4410024979, 'qad', 248, 246, 'BOTTOM', 'GRANDMASTER', 'I', 676, False, False, 293, 'SummonerExhaust', 'SummonerFlash', 'Vayne']","[4410024979, 'SSSean', 317, 293, 'UTILITY', 'GRANDMASTER', 'I', 767, False, False, 460, 'SummonerHeal', 'SummonerFlash', 'Soraka']","[4410024979, 'BOBtimer', 342, 302, 'TOP', 'CHALLENGER', 'I', 976, True, False, 626, 'SummonerTeleport', 'SummonerDot', 'Sejuani']","[4410024979, '10X JG', 195, 171, 'JUNGLE', 'GRANDMASTER', 'I', 499, False, False, 51, 'SummonerFlash', 'SummonerSmite', 'Nidalee']","[4410024979, 'nobody knows0', 208, 160, 'MIDDLE', 'CHALLENGER', 'I', 1170, True, False, 47, 'SummonerFlash', 'SummonerDot', 'Yasuo']","[4410024979, 'and it was so', 289, 261, 'BOTTOM', 'GRANDMASTER', 'I', 707, True, False, 359, 'SummonerFlash', 'SummonerHeal', 'Kalista']","[4410024979, 'its Barlo', 513, 457, 'UTILITY', 'GRANDMASTER', 'I', 864, True, False, 310, 'SummonerFlash', 'SummonerDot', 'Nautilus']"
"[4408698072, 'TTVKingVeerChand', 312, 285, 'TOP', 'CHALLENGER', 'I', 865, False, False, 198, 'SummonerHaste', 'SummonerFlash', 'Tryndamere']","[4408698072, 'IlIlllIIIIIl', 184, 187, 'JUNGLE', 'MASTER', 'I', 304, False, False, 93, 'SummonerFlash', 'SummonerSmite', 'Graves']","[4408698072, 'lil opressar', 295, 258, 'MIDDLE', 'CHALLENGER', 'I', 862, False, False, 435, 'SummonerFlash', 'SummonerHaste', 'Galio']","[4408698072, 'Zakn7', 436, 404, 'BOTTOM', 'GRANDMASTER', 'I', 765, False, True, 470, 'SummonerHaste', 'SummonerFlash', 'Caitlyn']","[4408698072, 'Tulz1', 60, 42, 'UTILITY', 'MASTER', 'I', 205, False, False, 40, 'SummonerFlash', 'SummonerHeal', 'Ashe']","[4408698072, 'only for myself', 598, 530, 'TOP', 'CHALLENGER', 'I', 937, False, True, 177, 'SummonerDot', 'SummonerTeleport', 'Camille']","[4408698072, 'A Lot Like Birds', 296, 273, 'JUNGLE', 'MASTER', 'I', 419, False, False, 527, 'SummonerFlash', 'SummonerSmite', 'Belveth']","[4408698072, 'zykorocksplutx', 1150, 1121, 'MIDDLE', 'GRANDMASTER', 'I', 783, False, False, 551, 'SummonerFlash', 'SummonerDot', 'Syndra']","[4408698072, 'Dual', 638, 613, 'BOTTOM', 'GRANDMASTER', 'I', 639, True, False, 617, 'SummonerFlash', 'SummonerHeal', 'Lucian']","[4408698072, 'Darksune', 401, 345, 'UTILITY', 'GRANDMASTER', 'I', 742, True, False, 666, 'SummonerFlash', 'SummonerDot', 'Renata']"
"[4410365737, 'only for myself', 598, 530, 'TOP', 'CHALLENGER', 'I', 937, False, True, 177, 'SummonerFlash', 'SummonerTeleport', 'Aatrox']","[4410365737, 'Yu ljin', 519, 509, 'JUNGLE', 'GRANDMASTER', 'I', 580, True, False, 171, 'SummonerSmite', 'SummonerFlash', 'Graves']","[4410365737, 'zhong guo2', 162, 104, 'MIDDLE', 'CHALLENGER', 'I', 1186, True, False, 94, 'SummonerFlash', 'SummonerTeleport', 'Sylas']","[4410365737, 'big dacko', 372, 337, 'BOTTOM', 'GRANDMASTER', 'I', 807, False, True, 507, 'SummonerFlash', 'SummonerBoost', 'Draven']","[4410365737, 'Liń', 499, 441, 'UTILITY', 'CHALLENGER', 'I', 866, False, False, 322, 'SummonerDot', 'SummonerFlash', 'Janna']","[4410365737, 'XEWXEWXEW', 449, 422, 'TOP', 'GRANDMASTER', 'I', 818, True, False, 515, 'SummonerFlash', 'SummonerTeleport', 'Kennen']","[4410365737, 'ylxmml', 173, 134, 'JUNGLE', 'CHALLENGER', 'I', 913, False, False, 52, 'SummonerSmite', 'SummonerFlash', 'Viego']","[4410365737, 'NanChangGodE', 454, 416, 'MIDDLE', 'GRANDMASTER', 'I', 725, True, False, 422, 'SummonerDot', 'SummonerFlash', 'Zoe']","[4410365737, 'BOBtimer', 342, 302, 'BOTTOM', 'CHALLENGER', 'I', 976, True, False, 626, 'SummonerDot', 'SummonerFlash', 'Sejuani']","[4410365737, 'TSM FTX Chime', 354, 302, 'UTILITY', 'CHALLENGER', 'I', 1090, False, False, 161, 'SummonerHeal', 'SummonerFlash', 'Senna']"
"[4414190338, 'Do not hugme', 614, 600, 'TOP', 'MASTER', 'I', 365, False, False, 276, 'SummonerFlash', 'SummonerDot', 'Rengar']","[4414190338, 'hardbass abuser', 211, 177, 'JUNGLE', 'MASTER', 'I', 352, False, False, 124, 'SummonerSmite', 'SummonerHaste', 'Khazix']","[4414190338, 'timal', 211, 142, 'MIDDLE', 'CHALLENGER', 'I', 1532, True, True, 63, 'SummonerFlash', 'SummonerDot', 'Rumble']","[4414190338, 'WGHWGDHHWLDHKSNW', 87, 79, 'BOTTOM', 'DIAMOND', 'I', 89, False, False, 166, 'SummonerFlash', 'SummonerHeal', 'Xayah']","[4414190338, 'buster131', 329, 296, 'UTILITY', 'GRANDMASTER', 'I', 719, True, False, 557, 'SummonerFlash', 'SummonerDot', 'TahmKench']","[4414190338, 'all over again 7', 309, 261, 'TOP', 'CHALLENGER', 'I', 1100, False, False, 85, 'SummonerFlash', 'SummonerTeleport', 'Fiora']","[4414190338, 'NI3K', 168, 97, 'JUNGLE', 'GRANDMASTER', 'I', 542, False, False, 55, 'SummonerSmite', 'SummonerFlash', 'Diana']","[4414190338, 'midkingzzz', 426, 393, 'MIDDLE', 'CHALLENGER', 'I', 896, False, False, 197, 'SummonerTeleport', 'SummonerFlash', 'Leblanc']","[4414190338, '2Andreus', 149, 127, 'BOTTOM', 'GRANDMASTER', 'I', 599, False, True, 207, 'SummonerFlash', 'SummonerHaste', 'Sivir']","[4414190338, 'TSM FTX Chime', 354, 302, 'UTILITY', 'CHALLENGER', 'I', 1090, False, False, 163, 'SummonerDot', 'SummonerFlash', 'Pyke']"
"[4412705514, 'TwTv KoKooPuffs', 944, 902, 'TOP', 'CHALLENGER', 'I', 1084, True, False, 436, 'SummonerDot', 'SummonerTeleport', 'Sejuani']","[4412705514, 'Delllarth', 446, 362, 'JUNGLE', 'CHALLENGER', 'I', 1462, True, False, 97, 'SummonerSmite', 'SummonerFlash', 'Vi']","[4412705514, 'FLY Twoballs', 237, 211, 'MIDDLE', 'GRANDMASTER', 'I', 848, False, False, 174, 'SummonerDot', 'SummonerFlash', 'Leblanc']","[4412705514, 'Najib Waheed', 114, 93, 'BOTTOM', 'GRANDMASTER', 'I', 637, False, False, 46, 'SummonerFlash', 'SummonerHaste', 'Aphelios']","[4412705514, 'LULUS JUICE', 441, 427, 'UTILITY', 'MASTER', 'I', 338, False, False, 581, 'SummonerFlash', 'SummonerDot', 'Alistar']","[4412705514, 'nt guys', 204, 172, 'TOP', 'GRANDMASTER', 'I', 696, False, False, 677, 'SummonerFlash', 'SummonerHaste', 'Singed']","[4412705514, 'YYJ', 346, 311, 'JUNGLE', 'GRANDMASTER', 'I', 765, True, False, 909, 'SummonerSmite', 'SummonerFlash', 'Trundle']","[4412705514, 'Aaron Song', 607, 568, 'MIDDLE', 'CHALLENGER', 'I', 1002, True, False, 247, 'SummonerFlash', 'SummonerDot', 'Cassiopeia']","[4412705514, 'NMSLWSNDHJYZ666', 160, 109, 'BOTTOM', 'CHALLENGER', 'I', 1148, False, True, 79, 'SummonerFlash', 'SummonerExhaust', 'MissFortune']","[4412705514, 'Eyla', 113, 80, 'UTILITY', 'MASTER', 'I', 150, False, False, 142, 'SummonerHeal', 'SummonerFlash', 'Lulu']"
"[4411114104, 'Proxy then Feed', 391, 349, 'TOP', 'GRANDMASTER', 'I', 775, True, False, 139, 'SummonerHaste', 'SummonerFlash', 'Singed']","[4411114104, 'KiNG Nidhogg', 549, 537, 'JUNGLE', 'GRANDMASTER', 'I', 560, True, False, 454, 'SummonerSmite', 'SummonerFlash', 'JarvanIV']","[4411114104, 'L9 Schoon Arc', 725, 694, 'MIDDLE', 'GRANDMASTER', 'I', 503, False, False, 770, 'SummonerTeleport', 'SummonerFlash', 'Veigar']","[4411114104, 'humzh', 377, 351, 'BOTTOM', 'GRANDMASTER', 'I', 792, False, True, 349, 'SummonerFlash', 'SummonerBoost', 'Draven']","[4411114104, 'Blacc Massu', 514, 476, 'UTILITY', 'CHALLENGER', 'I', 967, True, False, 761, 'SummonerDot', 'SummonerFlash', 'Pyke']","[4411114104, 'pulse', 728, 693, 'TOP', 'CHALLENGER', 'I', 896, False, False, 606, 'SummonerTeleport', 'SummonerFlash', 'Ornn']","[4411114104, 'Yu ljin', 519, 509, 'JUNGLE', 'GRANDMASTER', 'I', 580, True, False, 171, 'SummonerSmite', 'SummonerFlash', 'LeeSin']","[4411114104, 'WillEvan1', 176, 121, 'MIDDLE', 'CHALLENGER', 'I', 968, False, False, 80, 'SummonerFlash', 'SummonerDot', 'Fizz']","[4411114104, 'xFSN Saber', 276, 247, 'BOTTOM', 'MASTER', 'I', 192, False, False, 298, 'SummonerHeal', 'SummonerFlash', 'Caitlyn']","[4411114104, 'Tempos', 890, 840, 'UTILITY', 'CHALLENGER', 'I', 1206, True, False, 967, 'SummonerDot', 'SummonerFlash', 'Zilean']"
